"id","monitor","region_id","genotype","treatment","temp","sex","start_datetime","stop_datetime","sleep_fraction","sleep_fraction_all","sleep_time_all","sleep_fraction_l","sleep_time_l","sleep_fraction_d","sleep_time_d","sleep_fraction_ZT0_4","sleep_time_ZT0_4","sleep_fraction_ZT16_20","sleep_time_ZT16_20","sleep_fraction_ZT20_24","sleep_time_ZT20_24","Day1_latency","Day1_first_bout_length","Day1_latency_to_longest_bout","Day2_latency","Day2_first_bout_length","Day2_latency_to_longest_bout","n_bouts_L","mean_bout_length_L","n_bouts_D","mean_bout_length_D"
"2024-06-30 10:05:00|Monitor22.txt|22","M22",22,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.698368622006248,0.698368622006248,1005.650815689,0.702984038861901,506.148507980569,0.69375,499.5,0.734439834024896,176.265560165975,0.809128630705394,194.190871369295,0.721991701244813,173.278008298755,0,300,25560,1680,600,16260,39.5,18.0253164556962,33.5,20.5970149253731
"2024-06-30 10:05:00|Monitor22.txt|23","M22",23,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.76258243665394,0.76258243665394,1098.11870878167,0.723108952116586,520.638445523942,0.802083333333333,577.5,0.344398340248963,82.655601659751,0.800829875518672,192.199170124481,0.580912863070539,139.419087136929,4560,360,23520,1440,300,18120,34.5,19.768115942029,24,30.0416666666667
"2024-06-30 10:05:00|Monitor22.txt|24","M22",24,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.820201318986463,0.820201318986463,1181.08989934051,0.79528105482304,572.602359472588,0.845138888888889,608.5,0.564315352697095,135.435684647303,0.892116182572614,214.107883817427,0.900414937759336,216.099585062241,3960,360,9300,1920,360,28500,27,26.9814814814815,18,38.3611111111111
"2024-06-30 10:05:00|Monitor22.txt|25","M22",25,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.556056924678931,0.556056924678931,800.721971537661,0.458709229701596,330.270645385149,0.653472222222222,470.5,0.219917012448133,52.7800829875519,0.655601659751037,157.344398340249,0.605809128630705,145.394190871369,6960,420,24120,3360,360,31020,46,16.1195652173913,30,21.7833333333333
"2024-06-30 10:05:00|Monitor22.txt|26","M22",26,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.675807011454356,0.675807011454356,973.162096494273,0.668285912560722,481.16585704372,0.683333333333333,492,0.485477178423237,116.514522821577,0.763485477178423,183.236514522822,0.813278008298755,195.186721991701,3960,300,20760,3420,300,21780,28.5,25.6315789473684,46,14.4130434782609
"2024-06-30 10:05:00|Monitor22.txt|27","M22",27,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.653592502603263,0.653592502603263,941.173203748698,0.673143650242887,484.663428174879,0.634027777777778,456.5,0.506224066390041,121.49377593361,0.746887966804979,179.253112033195,0.688796680497925,165.311203319502,4560,600,18180,1020,300,21360,46,15.4130434782609,38.5,17.7272727272727
"2024-06-30 10:05:00|Monitor22.txt|28","M22",28,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.910100659493231,0.910100659493231,1310.54494967025,0.878556557945871,632.560721721027,0.941666666666667,678,0.825726141078838,198.174273858921,0.966804979253112,232.033195020747,0.933609958506224,224.066390041494,480,2820,19860,720,1020,34860,26.5,26.4339622641509,7.5,95.1333333333333
"2024-06-30 10:05:00|Monitor22.txt|29","M22",29,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.763276640055536,0.763276640055536,1099.11836167997,0.801526717557252,577.099236641221,0.725,522,0.688796680497925,165.311203319502,0.796680497925311,191.203319502075,0.663900414937759,159.336099585062,780,300,18120,1260,420,12060,41.5,17.3373493975904,36.5,17.8767123287671
"2024-06-30 10:05:00|Monitor22.txt|30","M22",30,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.754599097535578,0.754599097535578,1086.62270045123,0.736294240111034,530.131852879945,0.772916666666667,556.5,0.448132780082988,107.551867219917,0.933609958506224,224.066390041494,0.896265560165975,215.103734439834,3780,300,23040,1380,300,15300,41.5,19.0120481927711,17,35.5882352941176
"2024-06-30 10:05:00|Monitor22.txt|31","M22",31,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.701839639014231,0.701839639014231,1010.64908018049,0.784177654406662,564.607911172797,0.619444444444444,446,0.713692946058091,171.286307053942,0.796680497925311,191.203319502075,0.70954356846473,170.290456431535,540,540,14820,60,360,24300,30.5,24.7377049180328,30,21.8333333333333
"2024-06-30 10:05:00|Monitor22.txt|32","M22",32,"CS","Grp25_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.849010760152725,0.849010760152725,1222.57549461992,0.794587092297016,572.102706453852,0.903472222222222,650.5,0.75103734439834,180.248962655602,0.842323651452282,202.157676348548,0.954356846473029,229.045643153527,1560,780,17700,600,360,11160,42,17,12,56.8333333333333
"2024-06-30 10:05:00|Monitor23.txt|01","M23",1,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.758070114543561,0.758070114543561,1091.62096494273,0.678001387925052,488.160999306037,0.838194444444444,603.5,0.485477178423237,116.514522821577,0.887966804979253,213.112033195021,0.804979253112033,193.195020746888,0,660,28800,2580,300,23100,35.5,19.4929577464789,28.5,24.6491228070175
"2024-06-30 10:05:00|Monitor23.txt|02","M23",2,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.590072891357168,0.590072891357168,849.704963554321,0.426786953504511,307.286606523248,0.753472222222222,542.5,0.286307053941909,68.7136929460581,0.796680497925311,191.203319502075,0.962655601659751,231.03734439834,900,300,23400,1500,660,16380,53.5,13.6542056074766,36.5,17.2465753424658
"2024-06-30 10:05:00|Monitor23.txt|03","M23",3,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.538354737938216,0.538354737938216,775.230822631031,0.34559333795975,248.82720333102,0.73125,526.5,0.20746887966805,49.792531120332,0.879668049792531,211.120331950207,0.775933609958506,186.224066390041,6480,300,9960,2580,360,13800,45.5,16.2307692307692,39.5,16.6962025316456
"2024-06-30 10:05:00|Monitor23.txt|04","M23",4,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.730649080180493,0.730649080180493,1052.13467545991,0.594725884802221,428.202637057599,0.866666666666667,624,0.282157676348548,67.7178423236515,0.946058091286307,227.053941908714,0.838174273858921,201.161825726141,2040,300,18300,2520,300,25800,45.5,15.4725274725275,19.5,36.4358974358974
"2024-06-30 10:05:00|Monitor23.txt|05","M23",5,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.792086081221798,0.792086081221798,1140.60395695939,0.730742539902845,526.134628730049,0.853472222222222,614.5,0.506224066390041,121.49377593361,1,240,0.896265560165975,215.103734439834,3780,360,20280,2940,300,22980,34.5,20.4057971014493,21.5,32.3720930232558
"2024-06-30 10:05:00|Monitor23.txt|06","M23",6,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.538354737938216,0.538354737938216,775.230822631031,0.409437890353921,294.795281054823,0.667361111111111,480.5,0.0580912863070539,13.9419087136929,0.746887966804979,179.253112033195,0.651452282157676,156.348547717842,12660,480,22800,3720,360,24360,41.5,18.0963855421687,38.5,17
"2024-06-30 10:05:00|Monitor23.txt|07","M23",7,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.622353349531413,0.622353349531413,896.188823325234,0.467036780013879,336.266481609993,0.777777777777778,560,0.37344398340249,89.6265560165975,0.892116182572614,214.107883817427,0.800829875518672,192.199170124481,4560,420,21420,1920,420,20100,46.5,16.7096774193548,21.5,29.3953488372093
"2024-06-30 10:05:00|Monitor23.txt|09","M23",9,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.695591808399861,0.695591808399861,1001.6522040958,0.641915336571825,462.179042331714,0.749305555555556,539.5,0.398340248962656,95.6016597510373,0.887966804979253,213.112033195021,0.759336099585062,182.240663900415,4980,660,14040,4320,780,32940,32.5,24.1538461538462,25,24.54
"2024-06-30 10:05:00|Monitor23.txt|10","M23",10,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.624435959736203,0.624435959736203,899.187782020132,0.487161693268564,350.756419153366,0.761805555555556,548.5,0.431535269709544,103.56846473029,0.995850622406639,239.004149377593,0.755186721991701,181.244813278008,660,480,26220,6600,300,21180,46.5,14.9247311827957,29.5,24
"2024-06-30 10:05:00|Monitor23.txt|11","M23",11,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.646997570288094,0.646997570288094,931.676501214856,0.512144344205413,368.743927827897,0.781944444444444,563,0.323651452282158,77.6763485477179,0.908713692946058,218.091286307054,0.755186721991701,181.244813278008,7740,360,38160,3420,300,15060,40,18.875,24.5,26.2857142857143
"2024-06-30 10:05:00|Monitor23.txt|14","M23",14,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.83755640402638,0.83755640402638,1206.08122179799,0.813324080499653,585.59333795975,0.861805555555556,620.5,0.854771784232365,205.145228215768,0.962655601659751,231.03734439834,0.83402489626556,200.165975103734,540,300,16020,540,300,30780,31,22.8709677419355,16.5,42.5757575757576
"2024-06-30 10:05:00|Monitor23.txt|15","M23",15,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.584519264144394,0.584519264144394,841.707740367928,0.54823039555864,394.725884802221,0.620833333333333,447,0.203319502074689,48.7966804979253,0.713692946058091,171.286307053942,0.734439834024896,176.265560165975,8040,480,24420,2460,480,17040,37.5,20.7733333333333,26.5,23.3207547169811
"2024-06-30 10:05:00|Monitor23.txt|16","M23",16,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.736202707393266,0.736202707393266,1060.1318986463,0.691880638445524,498.154059680777,0.780555555555556,562,0.572614107883817,137.427385892116,0.925311203319502,222.074688796681,0.883817427385892,212.116182572614,1500,360,18900,900,600,16500,51,14.3235294117647,17,39.4117647058824
"2024-06-30 10:05:00|Monitor23.txt|17","M23",17,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.761888233252343,0.761888233252343,1097.11905588337,0.70853573907009,510.145732130465,0.815277777777778,587,0.589211618257261,141.410788381743,0.937759336099585,225.0622406639,0.767634854771784,184.232365145228,2400,360,9300,1500,420,16140,39,17.2435897435897,19,37.7894736842105
"2024-06-30 10:05:00|Monitor23.txt|19","M23",19,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.604651162790698,0.604651162790698,870.697674418605,0.476058292852186,342.761970853574,0.733333333333333,528,0.153526970954357,36.8464730290456,0.759336099585062,182.240663900415,0.821576763485477,197.178423236515,4920,300,17760,2940,480,15660,44,15.6136363636364,44.5,15.6516853932584
"2024-06-30 10:05:00|Monitor23.txt|20","M23",20,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.743491843110031,0.743491843110031,1070.62825407845,0.635669673837613,457.682165163081,0.851388888888889,613,0.572614107883817,137.427385892116,0.929460580912863,223.070539419087,0.846473029045643,203.153526970954,2520,300,23340,3000,600,21480,50.5,13.6732673267327,20.5,34.5365853658537
"2024-06-30 10:05:00|Monitor23.txt|21","M23",21,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.858035404373481,0.858035404373481,1235.57098229781,0.811242192921582,584.094378903539,0.904861111111111,651.5,0.804979253112033,193.195020746888,0.946058091286307,227.053941908714,0.941908713692946,226.058091286307,1200,4860,12900,1140,1680,6300,28.5,25.7017543859649,17.5,38.7142857142857
"2024-06-30 10:05:00|Monitor23.txt|22","M23",22,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.665393960430406,0.665393960430406,958.167303019785,0.577376821651631,415.711311589174,0.753472222222222,542.5,0.485477178423237,116.514522821577,0.900414937759336,216.099585062241,0.937759336099585,225.0622406639,360,1080,34320,5820,600,41040,61,12.1885245901639,22.5,28.8888888888889
"2024-06-30 10:05:00|Monitor23.txt|23","M23",23,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.796251301631378,0.796251301631378,1146.60187434918,0.723108952116586,520.638445523942,0.869444444444444,626,0.618257261410788,148.381742738589,0.933609958506224,224.066390041494,0.970954356846473,233.029045643154,1620,420,30120,2700,420,8460,36.5,19.4657534246575,11.5,61.304347826087
"2024-06-30 10:05:00|Monitor23.txt|24","M23",24,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.784102742103436,0.784102742103436,1129.10794862895,0.677307425399028,487.6613462873,0.890972222222222,641.5,0.70954356846473,170.290456431535,0.979253112033195,235.020746887967,1,240,1260,600,27000,1500,360,16080,46,15.5434782608696,9.5,72.2631578947368
"2024-06-30 10:05:00|Monitor23.txt|25","M23",25,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.610898993405068,0.610898993405068,879.694550503297,0.589868147120056,424.70506592644,0.631944444444444,455,0.514522821576763,123.485477178423,0.655601659751037,157.344398340249,0.298755186721992,71.701244813278,0,420,21780,3300,720,5820,37.5,18.9466666666667,23.5,29.8723404255319
"2024-06-30 10:05:00|Monitor23.txt|26","M23",26,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.523082263103089,0.523082263103089,753.238458868449,0.362248438584316,260.818875780708,0.684027777777778,492.5,0.257261410788382,61.7427385892116,0.825726141078838,198.174273858921,0.62655601659751,150.373443983402,6000,1140,16440,8220,540,13800,39.5,17.4303797468354,36.5,19.3972602739726
"2024-06-30 10:05:00|Monitor23.txt|27","M23",27,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.667129468934398,0.667129468934398,960.666435265533,0.476058292852186,342.761970853574,0.858333333333333,618,0.639004149377593,153.360995850622,0.962655601659751,231.03734439834,0.896265560165975,215.103734439834,0,300,2940,5280,480,14400,57.5,12.1739130434783,24.5,28.5918367346939
"2024-06-30 10:05:00|Monitor23.txt|28","M23",28,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.8542172856647,0.8542172856647,1230.07289135717,0.843858431644691,607.578070784178,0.864583333333333,622.5,0.784232365145228,188.215767634855,1,240,0.900414937759336,216.099585062241,0,300,18600,840,300,13020,31.5,23.4285714285714,8.5,79.4117647058823
"2024-06-30 10:05:00|Monitor23.txt|29","M23",29,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.584866365845193,0.584866365845193,842.207566817077,0.426786953504511,307.286606523248,0.743055555555556,535,0.294605809128631,70.7053941908714,0.883817427385892,212.116182572614,0.713692946058091,171.286307053942,4500,420,16140,4860,300,27360,39.5,17.8101265822785,22.5,31.7111111111111
"2024-06-30 10:05:00|Monitor23.txt|30","M23",30,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.81464769177369,0.81464769177369,1173.09267615411,0.785565579458709,565.607217210271,0.84375,607.5,0.630705394190871,151.369294605809,0.966804979253112,232.033195020747,0.817427385892116,196.182572614108,840,1380,28200,480,420,13860,42.5,15.8235294117647,26,26.9615384615385
"2024-06-30 10:05:00|Monitor23.txt|31","M23",31,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.81881291218327,0.81881291218327,1179.09059354391,0.721721027064539,519.639139486468,0.915972222222222,659.5,0.560165975103734,134.439834024896,0.908713692946058,218.091286307054,0.809128630705394,194.190871369295,1560,300,38340,1560,300,27720,58.5,11.4529914529915,14.5,48.5862068965517
"2024-06-30 10:05:00|Monitor23.txt|32","M23",32,"CS","Grp25F_Vial",25,"F","2024-06-30 10:05:00","2024-07-02 10:20:00",0.670947587643179,0.670947587643179,966.164526206178,0.661346287300486,476.16932685635,0.680555555555556,490,0.692946058091286,166.307053941909,0.692946058091286,166.307053941909,0.630705394190871,151.369294605809,120,300,1980,1980,300,25080,51,14.843137254902,29.5,21.5762711864407
"2024-06-30 10:05:00|Monitor24.txt|01","M24",1,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.834432488719195,0.834432488719195,1201.58278375564,0.793893129770992,571.603053435114,0.875,630,0.493775933609959,118.50622406639,0.912863070539419,219.087136929461,0.946058091286307,227.053941908714,2880,360,23700,3120,480,20460,29.5,24.4067796610169,16.5,41.6060606060606
"2024-06-30 10:05:00|Monitor24.txt|03","M24",3,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.707046164526206,0.707046164526206,1018.14647691774,0.651630811936155,469.174184594032,0.7625,549,0.506224066390041,121.49377593361,0.742738589211618,178.257261410788,0.763485477178423,183.236514522822,1440,300,9360,2820,480,11040,50.5,13.2277227722772,35.5,19.6478873239437
"2024-06-30 10:05:00|Monitor24.txt|04","M24",4,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.605692467893093,0.605692467893093,872.197153766053,0.56557945870923,407.217210270645,0.645833333333333,465,0.199170124481328,47.8008298755187,0.647302904564315,155.352697095436,0.688796680497925,165.311203319502,1500,360,17340,420,300,24600,38.5,19.5584415584416,36,18.0833333333333
"2024-06-30 10:05:00|Monitor24.txt|05","M24",5,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.707740367927803,0.707740367927803,1019.14612981604,0.718945176960444,517.64052741152,0.696527777777778,501.5,0.522821576763486,125.477178423237,0.863070539419087,207.136929460581,0.54356846473029,130.45643153527,2700,300,20220,900,360,24540,38.5,18.3116883116883,34,20.2205882352941
"2024-06-30 10:05:00|Monitor24.txt|06","M24",6,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.80839986115932,0.80839986115932,1164.09580006942,0.73351839000694,528.133240804996,0.883333333333333,636,0.597510373443983,143.402489626556,0.854771784232365,205.145228215768,0.950207468879668,228.04979253112,2580,540,25680,480,300,26700,39,18.7435897435897,16.5,41.0909090909091
"2024-06-30 10:05:00|Monitor24.txt|07","M24",7,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.622353349531413,0.622353349531413,896.188823325234,0.641221374045801,461.679389312977,0.603472222222222,434.5,0.377593360995851,90.6224066390041,0.842323651452282,202.157676348548,0.614107883817427,147.385892116183,0,360,31800,2520,300,25200,40,19.1625,20,32.175
"2024-06-30 10:05:00|Monitor24.txt|08","M24",8,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.82297813259285,0.82297813259285,1185.0885109337,0.818875780707842,589.590562109646,0.827083333333333,595.5,0.79253112033195,190.207468879668,0.900414937759336,216.099585062241,0.904564315352697,217.095435684647,420,300,11640,240,300,23580,27,25.7407407407407,22.5,31.5333333333333
"2024-06-30 10:05:00|Monitor24.txt|09","M24",9,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.629989586948976,0.629989586948976,907.185005206525,0.556557945870923,400.721721027065,0.703472222222222,506.5,0.315352697095436,75.6846473029046,0.900414937759336,216.099585062241,0.643153526970954,154.356846473029,8820,300,19740,4800,360,14880,42,17.6428571428571,38,16.8421052631579
"2024-06-30 10:05:00|Monitor24.txt|10","M24",10,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.596667823672336,0.596667823672336,859.201666088164,0.475364330326162,342.262317834837,0.718055555555556,517,0.319502074688797,76.6804979253112,0.539419087136929,129.460580912863,0.83402489626556,200.165975103734,5280,540,20100,3240,420,34200,57,12.4912280701754,38,18.0789473684211
"2024-06-30 10:05:00|Monitor24.txt|11","M24",11,"CS","Grp50_Vial",25,"M","2024-06-30 10:05:00","2024-07-02 10:20:00",0.586948976049983,0.586948976049983,845.206525511975,0.538514920194309,387.730742539903,0.635416666666667,457.5,0.4149377593361,99.5850622406639,0.701244813278008,168.298755186722,0.663900414937759,159.336099585062,0,600,30660,7680,360,29220,50.5,13.4554455445545,26,27.7884615384615
